종목명,종목코드,소속,섹터,테마,AI수급점수,Quant점수,정성점수,정성보정치,점수모드,현재가,등락률,외인강도(%),연기금강도(%),투신강도(%),사모강도(%),외인연속,연기금연속,이격도(%),손바뀜(%),RSI,거래급증(%),거래대금(억),5일평균거래대금(억),20일평균거래대금(억),거래대금활력,추세상승,정배열,추세품질점수,MA5,MA10,MA20,음봉매집률,시가총액,PER,ROE,뉴스테마가점,뉴스톤계수,뉴스부정키워드수,테마가점완화,눌림목가감,눌림목신호,점수변화(안정화),신호신뢰도,신호등급,신호레짐,종목체급,연기금5일강도(%),연기금10일강도(%),기관10일동행강도(%),수급흡수율,수급지속일수,외인5일강도(%),외인10일강도(%),투신5일강도(%),사모5일강도(%),외인5일매수일수,연기금5일매수일수,5일수익률,20일수익률,20일고점낙폭,20일전고점돌파율,수급품질점수,주도주점수,기관동행점수,체급별수급점수,핵심수급주체,핵심수급상태,체급별수급사유,시장대비5일(%p),시장대비20일(%p),V5주도성점수,V5주도성사유,V5진입상태,V5진입확인,V5진입품질,V5진입사유,V5종합점수,시장위험레버,진입유형,전략슬리브,스윙우선순위,진입코멘트,매도점검,V5추천상태,V5추천사유,매수후보
HPSP,403870,KOSDAQ,분류안됨,반도체장비;고압어닐링,75.67,73,54.34,1.74,상승장 (보수적 반영),54600.0,1.298701298701288,0.15046208349012516,0.6527512508952308,3.4315435927782705,0.20368505804331904,6,0,104.8,6.8,67.8,115.8,705.8,608.2,1121.4,0.54,True,False,60.0,53380.0,53720.0,52085.0,0.8002,44935.090909090904,53.93,24.79,0.0,0.55,0,0.0,1.7,관심,1.81,22.53,High,RiskOn,대형,-0.0258,0.1033,2.6629,-0.0133,3,0.059,-0.8881,-0.0139,-0.023,5,1,4.798464491362764,24.232081911262803,-2.500000000000002,-2.500000000000002,2.0,65.96,15.05,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 27, 투신·사모 0, 지속성 100",6.28,23.13,86.13,"시장대비 5일 +6.3%p·20일 +23.1%p, 거래대금 상위 92%, 추세 60",눌림대기,False,66.67,"눌림대기: 20일 +24.2%, 고점대비 -2.5%, MA20 이격 +4.8%, 거래대금 0.54배",40.58,RiskOn,관찰,관찰,49.79,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,제외,외국인 수급 0.0 · 주도성 86.1 · 눌림대기,관찰
SFA반도체,036540,KOSDAQ,분류안됨,분류안됨,36.9,41,47.06,-1.18,상승장 (보수적 반영),10480.0,16.186252771618626,3.777349921064102,0.759252864049167,-0.18214215435166992,0.030304217406731185,6,2,152.4,34.1,87.1,319.1,2812.6,1175.7,449.5,2.62,True,True,100.0,9134.0,8002.0,6875.0,0.0216,17235.068736141908,-112.86,-3.93,0.0,0.55,0,0.0,-1.0,대기,-2.52,11.54,High,RiskOn,중형,0.3851,0.7423,0.4146,0.5951,4,2.946,3.5922,-0.15,-0.1561,5,4,39.17662682602923,94.43413729128014,0.0,16.186252771618626,59.0,45.44,27.07,75.92,연기금,유지,"중형주 핵심 연기금, 외국인 99, 연기금 98, 투신·사모 0, 지속성 80",40.66,93.33,95.17,"시장대비 5일 +40.7%p·20일 +93.3%p, 거래대금 상위 76%, 추세 100",돌파대기,False,80.0,"돌파대기: 20일 +94.4%, 고점대비 +0.0%, MA20 이격 +52.4%, 거래대금 2.62배",79.18,RiskOn,과열주의,관찰,49.68,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,연기금 수급 75.9 · 주도성 95.2 · 돌파대기,관찰
한화시스템,272210,KOSPI,분류안됨,분류안됨,26.79,31,51.2,0.48,상승장 (보수적 반영),77000.0,-3.749999999999998,-0.2349675548522672,0.1495732438402237,0.0792789059750915,-0.059774765056956475,0,4,106.2,2.6,55.0,184.9,1241.0,757.7,370.3,2.05,True,True,100.0,74600.0,73210.0,72500.0,0.0,145467.4375,73.58,6.6,0.0,0.55,0,0.0,0.0,대기,8.0,37.94,Medium,RiskOn,대형,0.1616,0.207,0.2473,0.1814,2,-0.3307,-0.2811,0.1059,-0.056,1,4,2.6666666666666616,9.84308131241085,-3.749999999999998,-3.749999999999998,30.67,88.4,15.77,5.02,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 79, 투신·사모 48, 지속성 20",4.15,8.74,74.27,"시장대비 5일 +4.2%p·20일 +8.7%p, 거래대금 상위 72%, 추세 100",눌림대기,False,50.0,"눌림대기: 20일 +9.8%, 고점대비 -3.7%, MA20 이격 +6.2%, 거래대금 2.05배",35.87,RiskOn,관찰,관찰,48.09,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행,보유/관찰,관찰,외국인 수급 5.0 · 주도성 74.3 · 눌림대기,관찰
두산퓨얼셀,336260,KOSPI,분류안됨,분류안됨,31.93,30,43.4,-2.64,상승장 (보수적 반영),48200.0,-5.304518664047153,-2.282354499478216,0.41890755449107636,0.5513497691429499,0.13802426149269054,2,0,102.4,7.6,55.6,89.4,399.4,478.8,596.8,0.8,True,True,100.0,50460.0,50215.0,47077.5,0.0652,31567.68565815324,-21.71,-30.66,0.0,0.55,0,0.0,1.7,관심,-6.68,24.14,Medium,RiskOn,중형,0.0662,-0.1871,-0.4251,-0.148,2,-0.1756,-0.8389,0.0902,-0.3485,2,3,0.8368200836819994,23.116219667943817,-10.575139146567714,-10.575139146567714,8.0,83.08,5.0,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 60",2.32,22.01,78.85,"시장대비 5일 +2.3%p·20일 +22.0%p, 거래대금 상위 80%, 추세 100",눌림대기,False,66.67,"눌림대기: 20일 +23.1%, 고점대비 -10.6%, MA20 이격 +2.4%, 거래대금 0.80배",36.94,RiskOn,눌림목,수급스윙,48.06,대형 주도주 조건 · 20일선 부근 눌림,보유/관찰,관찰,연기금 수급 0.0 · 주도성 78.8 · 눌림대기,관찰
DB하이텍,000990,KOSPI,분류안됨,분류안됨,42.5,45,54.06,1.62,상승장 (보수적 반영),131000.0,3.88580491673276,-5.403037870639636,-0.06011886106352593,3.2414893943947067,-0.1906772909272334,0,1,124.7,8.4,76.0,75.9,844.8,958.5,699.3,1.37,True,True,100.0,124660.0,117050.0,105070.0,0.0,56990.713719270425,14.61,12.52,0.0,0.55,0,0.0,-0.4,대기,1.67,31.09,High,RiskOn,중형,0.219,0.3055,2.9814,-0.2413,1,-1.5166,-5.762,0.2317,0.0116,0,3,17.69991015274035,50.40183696900116,0.0,3.88580491673276,12.0,59.3,18.15,59.36,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 86, 투신·사모 80, 지속성 60",19.18,49.3,96.69,"시장대비 5일 +19.2%p·20일 +49.3%p, 거래대금 상위 83%, 추세 100",돌파대기,False,80.0,"돌파대기: 20일 +50.4%, 고점대비 +0.0%, MA20 이격 +24.7%, 거래대금 1.37배",72.96,RiskOn,과열주의,관찰,47.57,연기금 10일 순매수 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,연기금 수급 59.4 · 주도성 96.7 · 돌파대기,관찰
후성,093370,KOSPI,분류안됨,2차전지;전해질,40.7,40,49.16,-0.34,상승장 (보수적 반영),14000.0,-4.63215258855586,-1.0921518878972918,0.8954249681477113,0.19541769057932223,-0.06707749189130337,0,1,105.2,25.1,58.7,51.7,439.3,755.0,435.5,1.73,True,True,100.0,14560.0,13978.0,13313.0,0.133,15015.66757493188,38.94,1.61,0.0,0.55,0,0.0,1.1,대기,0.14,12.34,High,RiskOn,중형,0.2407,0.7341,0.8664,-0.1896,2,-0.956,-1.2012,-0.0699,-0.2427,1,2,-0.7795889440113446,14.566284779050731,-5.469277515192439,-5.469277515192439,16.0,78.31,15.05,44.73,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 97, 투신·사모 0, 지속성 40",0.7,13.46,74.24,"시장대비 5일 +0.7%p·20일 +13.5%p, 거래대금 상위 75%, 추세 100",눌림대기,False,66.67,"눌림대기: 20일 +14.6%, 고점대비 -5.5%, MA20 이격 +5.2%, 거래대금 1.73배",56.03,RiskOn,과열주의,관찰,46.93,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,연기금 수급 44.7 · 주도성 74.2 · 눌림대기,관찰
TIME 미국나스닥100액티브,426030,KOSPI,분류안됨,분류안됨,43.4,50,45.1,-1.96,상승장 (보수적 반영),47950.0,1.9345238095238138,0.04576140874893748,0.0,0.013261611915161405,0.011109418876688853,0,0,106.3,5.6,64.9,76.8,256.0,295.6,321.7,0.92,True,True,100.0,45841.0,45520.0,45107.25,0.926,26295.029761904763,0.0,0.0,0.0,0.55,0,0.0,0.6,대기,5.24,20.11,High,RiskOn,중형,0.0,0.0,-0.0008,0.0208,3,0.0534,-0.0147,0.0005,-0.0017,3,0,8.496436248444382,8.06851476222672,0.0,1.9345238095238138,18.04,80.62,4.03,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 10, 연기금 0, 투신·사모 0, 지속성 0",9.98,6.96,79.97,"시장대비 5일 +10.0%p·20일 +7.0%p, 거래대금 상위 67%, 추세 100",돌파대기,False,60.0,"돌파대기: 20일 +8.1%, 고점대비 +0.0%, MA20 이격 +6.3%, 거래대금 0.92배",36.5,RiskOn,관찰,관찰,46.5,대형 주도주 조건,보유/관찰,관찰,연기금 수급 0.0 · 주도성 80.0 · 돌파대기,관찰
대한광통신,010170,KOSDAQ,분류안됨,분류안됨,38.98,41,43.0,-2.8,상승장 (보수적 반영),17830.0,-2.6746724890829743,3.170530739439241,0.15609836969370808,0.2449194521020076,0.13212191624418956,0,0,122.6,87.6,69.1,45.9,2335.8,4854.5,2328.1,2.09,True,True,100.0,16504.0,15456.0,14545.0,0.29,27722.146288209606,-88.8,-52.05,0.0,0.55,0,0.0,-1.0,대기,-4.15,20.6,High,RiskOn,대형,0.0622,0.0853,0.551,0.2803,3,3.9602,3.8821,0.1494,0.162,3,1,23.050379572118707,35.58935361216731,-2.6746724890829743,-2.6746724890829743,41.42,68.43,13.78,80.47,외국인,유지,"대형주 핵심 외국인, 외국인 100, 연기금 54, 투신·사모 87, 지속성 60",24.53,34.48,99.53,"시장대비 5일 +24.5%p·20일 +34.5%p, 거래대금 상위 98%, 추세 100",눌림대기,False,66.67,"눌림대기: 20일 +35.6%, 고점대비 -2.7%, MA20 이격 +22.6%, 거래대금 2.09배",80.35,RiskOn,과열주의,관찰,43.27,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,외국인 수급 80.5 · 주도성 99.5 · 눌림대기,관찰
KB금융,105560,KOSPI,분류안됨,분류안됨,20.85,18,56.6,2.64,상승장 (보수적 반영),177700.0,1.600914808461984,-0.2810287636287028,0.06817066875907388,-0.017860126166445053,-0.01422202761650667,0,2,102.3,1.4,59.0,63.3,1192.2,1718.9,1986.4,0.87,True,True,100.0,176860.0,176290.0,173750.0,0.0,630279.2429959978,10.36,9.98,0.0,0.55,0,0.0,1.1,대기,2.06,51.31,Medium,RiskOn,대형,0.0227,0.0321,0.03,-0.3317,1,-0.196,-0.1135,-0.0241,-0.0051,1,4,-2.1475770925110105,8.951563458001232,-2.1475770925110105,-2.1475770925110105,4.0,91.64,4.48,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 34, 투신·사모 0, 지속성 20",-0.67,7.85,65.83,"시장대비 5일 -0.7%p·20일 +7.8%p, 거래대금 상위 97%, 추세 100",눌림대기,False,83.33,"눌림대기: 20일 +9.0%, 고점대비 -2.1%, MA20 이격 +2.3%, 거래대금 0.87배",36.2,RiskOn,주도눌림,주도대형,43.06,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,보유/관찰,관찰,외국인 수급 0.0 · 주도성 65.8 · 눌림대기,관찰
브이엠,089970,KOSDAQ,분류안됨,분류안됨,39.03,40,57.0,2.8,상승장 (보수적 반영),54900.0,-0.3629764065335772,0.8989830155890521,-0.24718923155847577,-2.1212604013740184,0.4587176460930556,0,11,102.3,11.2,44.2,62.6,209.0,322.7,309.8,1.04,False,False,60.0,52720.0,51175.0,53687.5,0.0,14453.34664246824,19.89,17.34,0.0,0.55,0,0.0,0.0,대기,1.78,11.35,High,RiskOn,중형,0.4595,0.8145,0.569,0.2919,4,-0.3932,-1.3376,0.2816,0.0812,1,5,13.900414937759331,-6.153846153846154,-9.256198347107436,-9.256198347107436,42.2,49.99,34.17,72.58,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 99, 투신·사모 89, 지속성 100",15.38,-7.26,55.26,"시장대비 5일 +15.4%p·20일 -7.3%p, 거래대금 상위 66%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 -6.2%, 고점대비 -9.3%, MA20 이격 +2.3%, 거래대금 1.04배",52.7,RiskOn,관찰,관찰,42.24,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,제외,연기금 수급 72.6 · 주도성 55.3 · 조건미충족,관찰
현대제철,004020,KOSPI,분류안됨,분류안됨,21.62,24,44.6,-2.16,상승장 (보수적 반영),35150.0,-2.361111111111114,-2.0453742423040073,1.2416815228656064,0.4265396694077837,0.005166018952911455,0,2,108.0,3.7,65.6,61.5,214.3,345.2,252.2,1.37,True,True,100.0,35000.0,34195.0,32542.5,0.1929,46905.72222222222,-248.9,-0.04,0.0,0.55,0,0.0,0.0,대기,0.52,27.0,Medium,RiskOn,중형,0.2792,0.5559,0.5684,-0.1437,2,-0.6558,-1.2366,0.0679,-0.0965,1,4,6.515151515151518,25.535714285714285,-2.361111111111114,-2.361111111111114,16.0,58.87,17.26,50.1,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 95, 투신·사모 0, 지속성 80",8.0,24.43,92.21,"시장대비 5일 +8.0%p·20일 +24.4%p, 거래대금 상위 61%, 추세 100",눌림대기,False,66.67,"눌림대기: 20일 +25.5%, 고점대비 -2.4%, MA20 이격 +8.0%, 거래대금 1.37배",64.28,RiskOn,관찰,관찰,41.63,연기금 10일 순매수 · 기관 동행,보유/관찰,관찰,연기금 수급 50.1 · 주도성 92.2 · 눌림대기,관찰
두산,000150,KOSPI,분류안됨,분류안됨,24.54,26,51.2,0.48,상승장 (보수적 반영),1434000.0,-0.8984105044920532,-1.7495559274583323,0.4832919292428177,0.4630058377370513,0.1835056310146161,0,4,113.4,3.4,69.5,70.9,1141.7,1576.7,1066.5,1.48,True,True,100.0,1392400.0,1344100.0,1265100.0,0.0,232218.80856945404,76.23,4.99,0.0,0.55,0,0.0,-1.0,대기,2.21,43.06,Medium,RiskOn,대형,0.2728,0.4071,0.9472,-0.05,2,-1.0207,-1.4954,0.1487,0.0658,0,4,14.262948207171311,32.165898617511516,-0.8984105044920532,-0.8984105044920532,16.0,85.93,17.71,9.75,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 92, 투신·사모 79, 지속성 0",15.74,31.06,98.08,"시장대비 5일 +15.7%p·20일 +31.1%p, 거래대금 상위 90%, 추세 100",돌파대기,False,40.0,"돌파대기: 20일 +32.2%, 고점대비 -0.9%, MA20 이격 +13.4%, 거래대금 1.48배",44.84,RiskOn,과열주의,관찰,41.04,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,외국인 수급 9.8 · 주도성 98.1 · 돌파대기,관찰
와이씨,232140,KOSDAQ,분류안됨,분류안됨,40.75,47,49.3,-0.28,상승장 (보수적 반영),14290.0,19.983207388748948,-0.7778814632251407,0.26296580918785467,-1.416607560489299,0.3405875710559783,1,1,120.4,16.8,68.1,1022.2,1468.8,394.4,339.8,1.16,True,True,100.0,12340.0,12010.0,11865.0,0.0,11723.55919395466,32.11,5.56,0.0,0.55,0,0.0,-0.4,대기,5.99,10.17,High,RiskOn,중형,0.0353,0.0591,-2.0128,0.2421,3,0.9936,3.0086,0.1762,-0.0064,3,2,25.35087719298246,45.37131230925737,0.0,14.411529223378693,34.51,56.09,11.17,62.49,연기금,유지,"중형주 핵심 연기금, 외국인 96, 연기금 44, 투신·사모 74, 지속성 40",26.83,44.27,93.72,"시장대비 5일 +26.8%p·20일 +44.3%p, 거래대금 상위 69%, 추세 100",돌파대기,False,80.0,"돌파대기: 20일 +45.4%, 고점대비 +0.0%, MA20 이격 +20.4%, 거래대금 1.16배",72.85,RiskOn,과열주의,관찰,40.1,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,연기금 수급 62.5 · 주도성 93.7 · 돌파대기,관찰
티씨케이,064760,KOSDAQ,분류안됨,분류안됨,41.13,42,51.82,0.73,상승장 (보수적 반영),267500.0,-0.3724394785847296,-1.7263084019052768,0.03613240583215431,2.2058194536122793,0.047303057590468885,3,0,104.7,1.9,60.0,100.5,123.5,112.6,174.6,0.64,True,True,100.0,267500.0,265000.0,255400.0,0.0,29904.20856610801,37.26,13.5,0.0,0.55,0,0.0,1.1,대기,-0.71,21.03,High,RiskOn,중형,-0.0505,0.0069,1.4035,-0.1109,1,-0.0459,-1.3433,-0.0525,0.0611,3,3,2.490421455938696,17.582417582417587,-1.6544117647058876,-1.6544117647058876,0.0,57.98,6.81,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 23, 지속성 60",3.97,16.48,80.45,"시장대비 5일 +4.0%p·20일 +16.5%p, 거래대금 상위 53%, 추세 100",눌림대기,False,66.67,"눌림대기: 20일 +17.6%, 고점대비 -1.7%, MA20 이격 +4.7%, 거래대금 0.64배",38.34,RiskOn,관찰,관찰,39.92,연기금 10일 순매수,보유/관찰,제외,연기금 수급 0.0 · 주도성 80.5 · 눌림대기,관찰
가온전선,000500,KOSPI,분류안됨,분류안됨,30.3,30,52.0,0.8,상승장 (보수적 반영),316000.0,-3.3639143730886834,1.3030756398728196,0.4437299522235487,0.18056578972290527,0.14372109524051568,0,0,135.7,7.9,78.0,69.8,1000.2,1482.3,895.1,1.66,True,True,100.0,278600.0,263550.0,232810.0,0.1491,94096.4892966361,115.79,10.97,0.0,0.55,0,0.0,-0.4,대기,0.23,33.55,Medium,RiskOn,중형,-0.0495,0.0002,0.1317,0.7666,3,1.2205,1.1011,0.0526,0.1159,3,2,28.716904276985744,100.63492063492063,-3.3639143730886834,-3.3639143730886834,56.1,67.24,15.58,18.87,연기금,미확인,"중형주 핵심 연기금, 외국인 93, 연기금 0, 투신·사모 74, 지속성 40",30.2,99.53,97.5,"시장대비 5일 +30.2%p·20일 +99.5%p, 거래대금 상위 88%, 추세 100",눌림대기,False,33.33,"눌림대기: 20일 +100.6%, 고점대비 -3.4%, MA20 이격 +35.7%, 거래대금 1.66배",47.82,RiskOn,과열주의,관찰,39.58,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,연기금 수급 18.9 · 주도성 97.5 · 눌림대기,관찰
삼현,437730,KOSDAQ,분류안됨,분류안됨,38.02,56,50.28,0.11,상승장 (보수적 반영),55800.0,11.377245508982025,-0.0744497763325786,0.10904048524170704,0.6783502599497058,-0.13704695910797027,1,4,145.7,18.2,75.1,496.3,1786.3,644.7,224.0,2.88,True,True,100.0,51290.0,44515.0,38297.5,0.1185,17692.275449101795,-262.93,8.46,0.0,0.55,0,0.0,-1.0,대기,8.0,13.83,High,RiskOn,중형,0.0946,0.1186,0.4577,0.1827,2,0.2531,0.1077,0.1649,-0.1547,3,4,37.4384236453202,73.56143079315707,0.0,5.882352941176472,30.83,33.1,16.33,57.75,연기금,유지,"중형주 핵심 연기금, 외국인 57, 연기금 66, 투신·사모 26, 지속성 80",38.92,72.46,91.69,"시장대비 5일 +38.9%p·20일 +72.5%p, 거래대금 상위 58%, 추세 100",돌파대기,False,80.0,"돌파대기: 20일 +73.6%, 고점대비 +0.0%, MA20 이격 +45.7%, 거래대금 2.88배",70.11,RiskOn,과열주의,관찰,39.23,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 이격/RSI 과열,익절/추격주의,제외,연기금 수급 57.8 · 주도성 91.7 · 돌파대기,관찰
스피어,347700,KOSDAQ,분류안됨,분류안됨,23.13,28,43.8,-2.48,상승장 (보수적 반영),23350.0,-3.31262939958592,-0.9569190051813969,-0.021290297159305038,-0.20216857612979583,0.5411875632279916,0,1,110.5,19.8,51.5,47.6,215.7,476.9,214.0,2.23,True,True,100.0,22320.0,21303.0,21127.5,0.0,12036.61076604555,-105.41,0.43,0.0,0.55,0,0.0,0.0,대기,5.56,11.83,Medium,RiskOn,중형,0.0047,0.1481,1.0969,0.2303,3,-1.0449,-1.4741,-0.0216,0.9489,2,1,17.750882501260712,1.3015184381778733,-3.31262939958592,-3.31262939958592,37.72,53.57,13.53,41.08,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 46, 투신·사모 99, 지속성 20",19.23,0.2,66.9,"시장대비 5일 +19.2%p·20일 +0.2%p, 거래대금 상위 58%, 추세 100",조건미충족,False,0.0,"조건미충족: 20일 +1.3%, 고점대비 -3.3%, MA20 이격 +10.5%, 거래대금 2.23배",41.28,RiskOn,관찰,관찰,38.49,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행,보유/관찰,관찰,연기금 수급 41.1 · 주도성 66.9 · 조건미충족,관찰
LX인터내셔널,001120,KOSPI,분류안됨,분류안됨,34.74,32,51.0,0.4,상승장 (보수적 반영),41900.0,0.8423586040914532,-0.8688566853452262,0.515316311168633,0.6726580279162473,0.07755925367865438,0,0,104.6,1.9,69.8,66.2,39.5,61.3,36.1,1.7,True,True,100.0,41340.0,40865.0,40050.0,0.2782,16239.653429602888,12.97,5.22,0.0,0.55,0,0.0,0.0,대기,-5.46,12.59,Medium,RiskOn,중형,0.2679,0.3452,0.9082,2.2729,5,-0.4385,-0.6097,0.4223,0.0342,0,4,3.075030750307506,9.829619921363042,0.0,0.23923444976077235,41.0,53.32,17.16,36.47,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 90, 투신·사모 91, 지속성 80",4.56,8.72,64.77,"시장대비 5일 +4.6%p·20일 +8.7%p, 거래대금 상위 19%, 추세 100",돌파대기,False,80.0,"돌파대기: 20일 +9.8%, 고점대비 +0.0%, MA20 이격 +4.6%, 거래대금 1.70배",51.18,RiskOn,관찰,관찰,38.27,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행,보유/관찰,제외,연기금 수급 36.5 · 주도성 64.8 · 돌파대기,관찰
아모레퍼시픽,090430,KOSPI,분류안됨,분류안됨,27.39,26,53.0,1.2,상승장 (보수적 반영),144900.0,1.0460251046025215,-0.28820788576546913,1.2518293177308637,0.14434688260880915,0.09459671035577304,0,7,101.1,1.5,52.5,90.4,285.3,256.6,355.0,0.72,True,False,60.0,144000.0,142330.0,143275.0,0.38,84755.3849372385,33.44,4.41,0.0,0.55,0,0.0,1.1,대기,2.12,30.49,Medium,RiskOn,중형,0.3318,0.4812,0.6362,0.67,5,-0.3574,-0.2529,0.0389,0.0886,0,5,-0.7534246575342518,3.5739814152966343,-3.784860557768921,-3.784860557768921,55.7,70.58,33.36,67.05,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 96, 투신·사모 69, 지속성 100",0.73,2.47,47.01,"시장대비 5일 +0.7%p·20일 +2.5%p, 거래대금 상위 70%, 추세 60",눌림확인,True,100.0,"눌림확인: 20일 +3.6%, 고점대비 -3.8%, MA20 이격 +1.1%, 거래대금 0.72배",61.93,RiskOn,관찰,관찰,38.09,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,제외,연기금 수급 67.0 · 주도성 47.0 · 눌림확인,관찰
DN오토모티브,007340,KOSPI,분류안됨,분류안됨,32.85,34,61.2,4.48,상승장 (보수적 반영),49050.0,-0.5070993914807254,-0.5541321397274511,0.23801952459532294,0.24663589278630607,0.1262724572140208,0,4,105.5,0.9,53.5,188.4,82.3,52.7,54.6,0.97,True,True,100.0,47670.0,46550.0,46510.0,0.1419,28698.727180527385,6.97,15.02,0.0,0.55,0,0.0,-0.3,회피,5.43,20.22,Medium,RiskOn,중형,0.1038,0.1764,0.3394,0.5708,5,-0.1546,-0.3475,0.0382,0.0438,1,4,5.825242718446599,2.6150627615062705,-0.5070993914807254,-0.5070993914807254,34.6,57.4,17.21,22.35,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 71, 투신·사모 59, 지속성 80",7.31,1.51,61.14,"시장대비 5일 +7.3%p·20일 +1.5%p, 거래대금 상위 27%, 추세 100",조건미충족,False,0.0,"조건미충족: 20일 +2.6%, 고점대비 -0.5%, MA20 이격 +5.5%, 거래대금 0.97배",32.58,RiskOn,관찰,관찰,37.87,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행,보유/관찰,제외,연기금 수급 22.4 · 주도성 61.1 · 조건미충족,관찰
